check_catalog_plugin_id|plugin_name|check_catalog_id|plugin_type_cd|check_param_id|field_name
2518|KEY|759|VALUE|1358|<RECORD IDENTIFIER>
2519|VALUE|759|VALUE|1358|DUCT_WIDTH
2520|FIELDNAME|760|CONST||DuctDepth
2521|KEY|760|VALUE|1358|<RECORD IDENTIFIER>
2523|FIELDNAME|761|CONST||WAFValue
2524|KEY|761|VALUE|1358|<RECORD IDENTIFIER>
2528|FIELDNAME|762|CONST||WAFMethodCode
2529|KEY|762|VALUE|1358|<RECORD IDENTIFIER>
2530|VALUE|762|VALUE|1358|
2531|FIELDNAME|763|CONST||WAFBeginDate
2532|KEY|763|VALUE|1358|<RECORD IDENTIFIER>
2533|DATE|763|VALUE|1358|WAF_EFFECTIVE_DATE
2534|FIELDNAME|764|CONST||WAFBeginHour
2535|KEY|764|VALUE|1358|<RECORD IDENTIFIER>
2536|FIELDNAME|765|CONST||WAFEndDate
2537|DATE|765|VALUE|1358|END_DATE
2538|KEY|765|VALUE|1358|<RECORD IDENTIFIER>
2539|FIELDNAME|766|CONST||WAFEndHour
2540|HOUR|766|VALUE|1358|END_HOUR
2541|KEY|766|VALUE|1358|<RECORD IDENTIFIER>
2542|FIELDNAME|767|CONST||WAFDeterminationDate
2543|KEY|767|VALUE|1358|<RECORD IDENTIFIER>
2544|DATE|767|VALUE|1358|WAF_DETERMINED_DATE
2545|DATEFIELD2|772|CONST||EndDate
2546|HOURFIELD2|772|CONST||EndHour
2547|KEY|772|VALUE|1358|<RECORD IDENTIFIER>
2550|DATEFIELD1|772|CONST||BeginDate
2551|HOURFIELD1|772|CONST||BeginHour
2552|FIELDNAME|768|CONST||NumberOfTestRuns
2553|KEY|768|VALUE|1358|<RECORD IDENTIFIER>
2554|VALUE|768|VALUE|1358|NUM_TEST_RUNS
2555|MINVALUE|768|CONST||1
2556|MAXVALUE|768|CONST||99
2557|FIELDNAME|769|CONST||NumberOfTraversePointsWAF
2558|KEY|769|VALUE|1358|<RECORD IDENTIFIER>
2559|VALUE|769|VALUE|1358|NUM_TRAVERSE_POINTS_WAF
2560|MINVALUE|769|CONST||12
2561|MAXVALUE|769|CONST||99
2562|FIELDNAME|770|CONST||NumberOfTestPorts
2563|KEY|770|VALUE|1358|<RECORD IDENTIFIER>
2564|VALUE|770|VALUE|1358|NUM_TEST_PORTS
2565|MINVALUE|770|CONST||1
2566|MAXVALUE|770|CONST||99
2567|FIELDNAME|771|CONST||NumberOfTraversePointsRef
2568|KEY|771|VALUE|1358|<RECORD IDENTIFIER>
2569|VALUE|771|VALUE|1358|NUM_TRAVERSE_POINTS_REF
2570|MINVALUE|771|CONST||12
2571|MAXVALUE|771|CONST||99
2572|KEY|333|VALUE|779|<RECORD IDENTIFIER>
2573|KEY|332|VALUE|779|<RECORD IDENTIFIER>
2577|CODE|1419|VALUE|349|EQUATION_CD
2578|MISSING|1419|VALUE|1382|""
2580|INCOMPLETE|1419|VALUE|1383|
2581|LIST|1431|VALUE|1385|
2582|key|20|VALUE|290|<RECORD IDENTIFIER>
2583|INCOMPLETE DEFAULT PARAMETER|26|VALUE|1391|
2584|DEFAULT PARAMETER|26|VALUE|1390|
2585|TESTTYPE|1440|CONST||RATA
2589|FUEL|703|VALUE|258|FUEL_CD
2590|SYSTEM TYPE|703|VALUE|258|SYS_TYPE_CD
2591|MISSING|703|VALUE|1399|
2592|INCOMPLETE|703|VALUE|1400|
2593|TYPE|190|VALUE|584|COMPONENT_TYPE_CD
2594|FIELDNAME|344|CONST||IndicatorCode
2595|KEY|344|VALUE|333|<RECORD IDENTIFIER>
2596|VALUE|344|VALUE|333|INDICATOR_CD
2597|FUEL CODE|249|VALUE|326|FUEL_CD
2598|HOUR|764|VALUE|1358|WAF_EFFECTIVE_HOUR
2599|CONDITION|268|VALUE|326|OPERATING_CONDITION_CD
2601|RECORDTYPE|1472|CONST||Method
2602|FIELDNAMES|1472|CONST||ParameterCode and Begin or End Time
2603|RECORDTYPE|1475|CONST||StackPipe
2604|FIELDNAMES|1475|CONST||StackPipeID
2605|RECORDTYPE|1476|CONST||UnitStackConfiguration
2606|FIELDNAMES|1476|CONST||StackPipeID and UnitID
2607|RECORDTYPE|1477|CONST||UnitCapacity
2608|FIELDNAMES|1477|CONST||begin or end date
2609|RECORDTYPE|1478|CONST||UnitControl
2610|FIELDNAMES|1478|CONST||UnitID, ParameterCode, Control Code and Date
2611|RECORDTYPE|1479|CONST||UnitFuel
2612|FIELDNAMES|1479|CONST||FuelCode and Begin or End Date
2613|RECORDTYPE|1480|CONST||Location Attribute
2614|FIELDNAMES|1480|CONST||begin or end date
2615|RECORDTYPE|1481|CONST||Component
2616|FIELDNAMES|1481|CONST||ComponentID
2617|RECORDTYPE|1485|CONST||AnalyzerRangeData
2618|FIELDNAMES|1485|CONST||ComponentID and Begin or End Time
2619|RECORDTYPE|1486|CONST||System
2620|FIELDNAMES|1486|CONST||MonitoringSystemID
2621|RECORDTYPE|1487|CONST||System Component
2622|FIELDNAMES|1487|CONST||MonitoringSystemID, ComponentID, and Begin or End Time
2623|RECORDTYPE|1488|CONST||System Fuel Flow
2624|FIELDNAMES|1488|CONST||MonitoringSystemID and Begin or End Time
2625|RECORDTYPE|1489|CONST||Formula
2626|FIELDNAMES|1489|CONST||FormulaID
2627|RECORDTYPE|1490|CONST||Span
2628|FIELDNAMES|1490|CONST||ComponentTypeCode, SpanScaleCode, and Begin or End Time
2629|RECORDTYPE|1492|CONST||Load
2630|FIELDNAMES|1492|CONST||begin or end time
2631|RECORDTYPE|1491|CONST||Default
2632|FIELDNAMES|1491|CONST||ParameterCode, DefaultPurposeCode, FuelCode, OperatingConditionCode and Begin or End Time
2633|RECORDTYPE|1493|CONST||Qualification
2634|FIELDNAMES|1493|CONST||UnitStackPipeID, QualificationTypeCode, and Date/Hour
2635|RECORDTYPE|1494|CONST||Qualification Percent
2636|FIELDNAMES|1494|CONST||UnitStackPipeID, QualificationTypeCode and QualificationYear
2637|RECORDTYPE|1495|CONST||QualLME
2638|FIELDNAMES|1495|CONST||UnitStackPipeID, QualificationTypeCode and QualificationDataYear
2639|RECORDTYPE|1496|CONST||MonitoringPlanComment
2640|FIELDNAMES|1496|CONST||MonitoringPlanComment and Date
2641|UNIT ID|779|VALUE|1133|UNITID
2642|COMPONENTID|782|VALUE|2354|""
2645|STACKPIPEID|1448|VALUE|1421|STACK_NAME
2646|UNITID|1448|VALUE|1421|UNITID
2648|PARAMETERCODE|1449|VALUE|1425|PARAMETER_CD
2649|ORIS CODE|1449|VALUE|1425|ORIS_CODE
2650|UNIT ID|1449|VALUE|1425|UNITID
2651|FORMULACODE|1449|VALUE|1425|EQUATION_CD
2652|STACKPIPEID|1449|VALUE|1425|STACK_NAME
2653|FIELDNAME|1450|VALUE|1427|""
2655|FIELDNAME|1451|CONST||SO2Tons
2656|KEY|1451|VALUE|1429|QUAL_DATA_YEAR
2662|COMPONENTID|1456|VALUE|1436|""
2664|INAPPROPRIATE CHILDREN|1457|VALUE|1438|
2665|TESTTYPECODE|1457|VALUE|1437|TEST_TYPE_CD
2666|FIELDNAME|1459|VALUE|1455|
2669|SYSTEMID|1461|VALUE|1437|SYSTEM_IDENTIFIER
2671|LOCATIONID|1462|VALUE|1437|LOCATION_ID
2672|TESTTYPECODE|1462|VALUE|1437|TEST_TYPE_CD
2673|TESTNUMBER|1462|VALUE|1437|TEST_NUM
2674|LOCATIONID|1463|VALUE|1437|LOCATION_ID
2675|TESTTYPECODE|1463|VALUE|1437|TEST_TYPE_CD
2676|TESTNUMBER|1463|VALUE|1437|TEST_NUM
2677|FIELDNAME|1463|VALUE|1748|
2682|ORIS CODE|1466|VALUE|1462|ORIS_CODE
2683|ORIS CODE|1467|VALUE|1463|ORIS_CODE
2684|SYSTEMID|1468|VALUE|1467|
2686|COMPONENTID|1469|VALUE|1468|
2688|FORMULAID|1470|VALUE|1469|""
2690|FORMULAID|1449|VALUE|1425|FORMULA_IDENTIFIER
2692|FIELDNAME|1409|VALUE|1327|
2695|LEVEL1|508|CONST||L
2697|LEVEL2|508|VALUE|1517|
2698|LEVEL1|1395|CONST||M
2699|LEVEL2|1395|CONST||H
2700|FORMULA|60|VALUE|1518|
2704|RECORDTYPE|1500|CONST||Rectangular Duct WAF
2705|FIELDNAMES|1500|CONST||begin or end time
2706|PARAMETER|341|VALUE|779|CE_PARAM
2707|KEY|97|VALUE|326|<RECORD IDENTIFIER>
2710|DATEFIELD2|767|CONST||BeginDate
2711|DATEFIELD1|767|CONST||WAFDeterminationDate
2712|KEY|774|VALUE|1358|<RECORD IDENTIFIER>
2713|KEY|372|VALUE|1488|<RECORD IDENTIFIER>
2714|KEY|374|VALUE|1488|<RECORD IDENTIFIER>
2715|KEY|386|VALUE|1488|<RECORD IDENTIFIER>
2716|TYPE|386|VALUE|1543|
2717|KEY|384|VALUE|1488|<RECORD IDENTIFIER>
2719|KEY|376|VALUE|1488|<RECORD IDENTIFIER>
2720|TYPE|1502|VALUE|1488|QUAL_TYPE_CD
2721|KEY|1501|VALUE|1488|<RECORD IDENTIFIER>
2722|FIELDNAME|378|CONST||QualificationYear
2723|KEY|378|VALUE|1490|<RECORD IDENTIFIER>
2724|FIELDNAME|423|CONST||Yr1QualificationDataYear
2725|KEY|423|VALUE|1490|<RECORD IDENTIFIER>
2727|FIELDNAME|424|CONST||Yr1PercentageValue
2728|KEY|424|VALUE|1490|<RECORD IDENTIFIER>
2729|VALUE|424|VALUE|1490|YR1_PCT_VALUE
2730|MINVALUE|424|CONST||0
2731|MAXVALUE|424|CONST||100
2732|FIELDNAME|1503|CONST||Yr2QualificationDataTypeCode
2733|KEY|1503|VALUE|1490|<RECORD IDENTIFIER>
2734|VALUE|1503|VALUE|1490|YR2_QUAL_DATA_TYPE_CD
2739|FIELDNAME|1504|CONST||Yr2PercentageValue
2740|KEY|1504|VALUE|1490|<RECORD IDENTIFIER>
2741|VALUE|1504|VALUE|1490|YR2_PCT_VALUE
2742|MINVALUE|1504|CONST||0
2743|MAXVALUE|1504|CONST||100
2744|FIELDNAME|1505|CONST||Yr2QualificationDataYear
2745|KEY|1505|VALUE|1490|<RECORD IDENTIFIER>
2746|VALUE|1505|VALUE|1490|YR2_QUAL_DATA_YEAR
2747|KEY|380|VALUE|1490|<RECORD IDENTIFIER>
2748|FIELDNAME|380|CONST||AveragePercentValue
2749|VALUE|380|VALUE|1490|AVG_PCT_VALUE
2750|MINVALUE|380|CONST||0
2751|MAXVALUE|380|CONST||100
2752|KEY|383|VALUE|1490|<RECORD IDENTIFIER>
2753|FIELDNAME|1506|CONST||Yr3QualificationDataTypeCode
2754|KEY|1506|VALUE|1490|<RECORD IDENTIFIER>
2755|VALUE|1506|VALUE|1490|YR3_QUAL_DATA_TYPE_CD
2756|FIELDNAME|1507|CONST||Yr3PercentageValue
2757|KEY|1507|VALUE|1490|<RECORD IDENTIFIER>
2759|MINVALUE|1507|CONST||0
2760|MAXVALUE|1507|CONST||100
2761|FIELDNAME|1508|CONST||Yr3QualificationDataYear
2762|KEY|1508|VALUE|1490|<RECORD IDENTIFIER>
2763|VALUE|1508|VALUE|1490|YR3_QUAL_DATA_YEAR
2764|KEY|795|VALUE|290|<RECORD IDENTIFIER>
2765|RECORDTYPE|1511|CONST||GasLevelCode
2766|FIELDNAMES|1511|CONST||LinearitySummary
2769|RECORDTYPE|1514|CONST||RATASummary
2770|FIELDNAMES|1514|CONST||OperatingLevelCode
2771|RECORDTYPE|1515|CONST||RATARun
2772|FIELDNAMES|1515|CONST||OperatingLevelCode and RunNumber
2801|FIELDNAME|1524|CONST||OverallRelativeAccuracy
2803|KEY|1524|VALUE|1269|<RECORD IDENTIFIER>
2804|VALUE|1524|VALUE|1269|RELATIVE_ACCURACY
2805|TESTTYPE|1524|CONST||an aborted test
2806|FIELDNAME|1525|CONST||OverallBiasAdjustmentFactor
2807|TESTTYPE|1525|CONST||an aborted or failed test
2808|KEY|1525|VALUE|1269|<RECORD IDENTIFIER>
2809|FIELDNAME|1526|CONST||RATAFrequencyCode
2810|TESTTYPE|1526|CONST||an aborted or failed test
2811|KEY|1526|VALUE|1269|<RECORD IDENTIFIER>
2812|VALUE|1526|VALUE|1269|RATA_FREQUENCY_CD
2813|FIELDNAME|1527|CONST||NumberOfLoadLevels
2814|KEY|1527|VALUE|1269|<RECORD IDENTIFIER>
2815|VALUE|1527|VALUE|1269|NUM_LOAD_LEVEL
2816|MINVALUE|1527|CONST||1
2817|MAXVALUE|1527|CONST||3
2818|CHILDREN|443|CONST||Linearity Summary and Linearity Injection
2819|CHILDREN|479|CONST||RATA Summary, RATA Run, and RATA Traverse
2820|FIELDNAME|1529|CONST||BeginDate
2821|KEY|1529|VALUE|1728|<RECORD IDENTIFIER>
2822|DATE|1529|VALUE|1728|BEGIN_DATE
2823|FIELDNAME|1530|CONST||BeginHour
2824|KEY|1530|VALUE|1728|<RECORD IDENTIFIER>
2825|VALUE|1530|VALUE|1728|BEGIN_HOUR
2826|MINVALUE|1530|CONST||0
2827|MAXVALUE|1530|CONST||23
2828|VALUE|1531|VALUE|1728|BEGIN_MIN
2829|FIELDNAME|1531|CONST||BeginMinute
2830|KEY|1531|VALUE|1728|<RECORD IDENTIFIER>
2831|MINVALUE|1531|CONST||0
2832|MAXVALUE|1531|CONST||59
2833|FIELDNAME|1532|CONST||EndDate
2834|KEY|1532|VALUE|1728|<RECORD IDENTIFIER>
2835|DATE|1532|VALUE|1728|END_DATE
2836|FIELDNAME|1533|CONST||EndHour
2837|KEY|1533|VALUE|1728|<RECORD IDENTIFIER>
2838|VALUE|1533|VALUE|1728|END_HOUR
2839|MINVALUE|1533|CONST||0
2840|MAXVALUE|1533|CONST||23
2841|FIELDNAME|1534|CONST||EndMinute
2842|KEY|1534|VALUE|1728|<RECORD IDENTIFIER>
2843|VALUE|1534|VALUE|1728|END_MIN
2844|MINVALUE|1534|CONST||0
2845|MAXVALUE|1534|CONST||59
2846|KEY|1535|VALUE|1728|<RECORD IDENTIFIER>
2848|KEY|1536|VALUE|1304|<RECORD IDENTIFIER>
2849|KEY|1540|VALUE|1148|<RECORD IDENTIFIER>
2853|COMPTYPE|822|VALUE|1597|COMPONENT_TYPE_CD
2854|KEY|1542|VALUE|264|<RECORD IDENTIFIER>
2880|CHILDREN|1553|CONST||CalibrationInjection
2883|TESTTYPE|842|CONST||7-Day Calibration test
2884|TYPE|863|CONST||zero injection
2885|TYPE|437|CONST||injection
2886|TYPE|866|CONST||upscale injection
2887|VALUE|871|VALUE|1596|ZERO_CAL_ERROR
2888|VALUE|872|VALUE|1596|UPSCALE_CAL_ERROR
2890|PERCENT|1558|VALUE|1637|
2891|TESTTYPE|1560|CONST||RATA
2899|LEVEL|1547|CONST||Zero
2900|KEY|1547|VALUE|1596|<RECORD IDENTIFIER>
2901|LEVEL|837|CONST||Upscale
2902|KEY|837|VALUE|1596|<RECORD IDENTIFIER>
2903|TEST|1546|CONST||Zero injection
2904|KEY|1546|VALUE|1596|<RECORD IDENTIFIER>
2905|TEST|834|CONST||Upscale injection
2906|KEY|834|VALUE|1596|<RECORD IDENTIFIER>
2907|TESTTYPE|1562|CONST||7-day calibration test
2908|TESTTYPE|1572|CONST||flow-to-load reference data
2909|TESTTYPE|1571|CONST||flow-to-load reference data
2926|FIELDNAME|969|CONST||AverageGrossUnitLoad
2927|KEY|969|VALUE|1647|<RECORD IDENTIFIER>
2928|FIELDNAME|971|CONST||AverageReferenceMethodFlow
2929|KEY|971|VALUE|1647|<RECORD IDENTIFIER>
2930|FIELDNAME|1000|CONST||AverageHourlyHeatInputRate
2931|KEY|1000|VALUE|1647|<RECORD IDENTIFIER>
2934|FIELDNAME|973|CONST||ReferenceFlowLoadRatio
2935|KEY|973|VALUE|1647|<RECORD IDENTIFIER>
2936|FIELDNAME|974|CONST||ReferenceGrossHeatRate
2937|KEY|974|VALUE|1647|<RECORD IDENTIFIER>
2939|TESTTYPE|1595|CONST||flow-to-load check
2940|TESTTYPE|1596|CONST||flow-to-load check
2941|VALUE|1014|VALUE|1711|TEST_RESULT_CD
2945|VALUE|1032|VALUE|1711|NHE_BYPASS
2946|FIELDNAME|1032|CONST||NumberOfHoursExcludedBypass
2947|KEY|1032|VALUE|1711|<RECORD IDENTIFIER>
2948|VALUE|1030|VALUE|1711|NHE_FUEL
2949|FIELDNAME|1030|CONST||NumberOfHoursExcludedForFuel
2950|KEY|1030|VALUE|1711|<RECORD IDENTIFIER>
2951|VALUE|1031|VALUE|1711|NHE_RAMPING
2952|FIELDNAME|1031|CONST||NumberOfHoursExcludedRamping
2953|KEY|1031|VALUE|1711|<RECORD IDENTIFIER>
2954|VALUE|1033|VALUE|1711|NHE_PRE_RATA
2955|FIELDNAME|1033|CONST||NumberOfHoursExcludedPreRATA
2956|KEY|1033|VALUE|1711|<RECORD IDENTIFIER>
2957|VALUE|1034|VALUE|1711|NHE_TEST
2958|FIELDNAME|1034|CONST||NumberOfHoursExcludedTest
2959|KEY|1034|VALUE|1711|<RECORD IDENTIFIER>
2960|VALUE|1035|VALUE|1711|NHE_MAIN_BYPASS
2961|FIELDNAME|1035|CONST||NumberOfHoursExcMainBypass
2962|KEY|1035|VALUE|1711|<RECORD IDENTIFIER>
2963|FIELDNAME|1029|CONST||NumberOfHours
2964|KEY|1029|VALUE|1711|<RECORD IDENTIFIER>
2965|FIELDNAME|1026|CONST||TestBasisCode
2966|KEY|1026|VALUE|1711|<RECORD IDENTIFIER>
2967|VALUE|1026|VALUE|1711|TEST_BASIS_CD
2968|FIELDNAME|1027|CONST||BiasAdjustedIndicator
2969|KEY|1027|VALUE|1711|<RECORD IDENTIFIER>
2970|FIELDNAME|1028|CONST||AvgAbsolutePercentDiff
2971|KEY|1028|VALUE|1711|<RECORD IDENTIFIER>
2972|VALUE|1028|VALUE|1711|AVG_ABS_PCT_DIFF
2973|FIELDNAME|1597|CONST||OperatingLevelCode
2974|KEY|1597|VALUE|1711|<RECORD IDENTIFIER>
2975|VALUE|1597|VALUE|1711|OP_LEVEL_CD
2977|COMPTYPE|887|VALUE|1730|COMPONENT_TYPE_CD
2978|CHILDREN|1610|CONST||CycleTimeSummary and CycleTimeInjection
2979|TESTTYPE|1612|CONST||cycle time test
2981|VALUE|873|VALUE|1596|ZERO_REF_VALUE
2982|TYPE|909|CONST||injection begin
2983|TYPE|912|CONST||injection end
2984|VALUE|908|VALUE|1747|CAL_GAS_VALUE
2985|VALUE|915|VALUE|1747|BEGIN_MONITOR_VALUE
2986|FIELDNAME|916|CONST||EndMonitorValue
2987|VALUE|916|VALUE|1747|END_MONITOR_VALUE
2988|VALUE|914|VALUE|1747|COMPONENT_CYCLE_TIME
2989|VALUE|905|VALUE|1730|TOTAL_TIME
2990|TESTTYPE|1616|CONST||cycle time test
2991|RECORDTYPE|1617|CONST||cycle time injection
2992|FIELDNAMES|1617|CONST||GasLevelCode
2993|FIELDNAME|838|CONST||TestResultCode
2994|KEY|838|VALUE|1597|<RECORD IDENTIFIER>
2995|VALUE|838|VALUE|1597|TEST_RESULT_CD
2996|VALUE|1029|VALUE|1711|NUM_HRS
2998|CURRENT EQUATION CODE|1598|VALUE|1336|EQUATION_CD
2999|FIELDNAME|1487|CONST||ComponentID
3000|KEY|1487|CONST||this record
3005|FIELDNAME|595|CONST||StackDiameter
3006|FIELDNAME|596|CONST||StackArea
3007|KEY|596|VALUE|1293|<RECORD IDENTIFIER>
3010|FIELDNAME|512|CONST||CalculatedWAF
3011|FIELDNAME|513|CONST||DefaultWAF
3013|KEY|1396|VALUE|1293|<RECORD IDENTIFIER>
3016|FIELDNAME|1397|CONST||NumberOfTraversePoints
3018|KEY|1397|VALUE|1293|<RECORD IDENTIFIER>
3019|VALUE|1397|VALUE|1293|NUM_TRAVERSE_POINT
3020|MINVALUE|1397|CONST||12
3021|MAXVALUE|1397|CONST||99
3023|FIELDNAME2|512|CONST||WAFValue
3024|FIELDNAME2|1397|CONST||NumberOfTraversePointsWAF
3025|KEY|1620|VALUE|1358|<RECORD IDENTIFIER>
3029|KEY|119|VALUE|258|<RECORD IDENTIFIER>
3030|KEY|703|VALUE|258|<RECORD IDENTIFIER>
3031|TEST TYPE|1622|VALUE|1437|TEST_TYPE_CD
3032|LOCATION TYPE|1622|VALUE|1803|
3033|FIELDNAME|517|CONST||TraversePointID
3034|KEY|517|VALUE|1806|<RECORD IDENTIFIER>
3035|FIELDNAME|518|CONST||ProbeTypeCode
3036|VALUE|518|VALUE|1806|PROBE_TYPE_CD
3037|METHOD|518|VALUE|1846|REF_METHOD_CD
3039|FIELDNAME|519|CONST||LastProbeDate
3042|FIELDNAME|1627|CONST||CalculatedVelocity
3043|KEY|1627|VALUE|1806|<RECORD IDENTIFIER>
3046|FIELDNAME|521|CONST||PointUsedIndicator
3048|FIELDNAME|523|CONST||ReplacementVelocity
3051|FIELDNAME|515|CONST||NumberOfTraversePoints
3053|FIELDNAME|1631|CONST||AvgVelocityWithoutWallEffects
3054|KEY|1631|VALUE|1846|<RECORD IDENTIFIER>
3057|FIELDNAME|1399|CONST||CalculatedWAF
3058|RECORDTYPE|1632|CONST||FlowRATARun
3059|FIELDNAMES|1632|CONST||OperatingLevelCode and RunNumber
3063|FIELDNAME|62|CONST||StackPipeID
3064|KEY|62|CONST||this stack or pipe
3065|RECORDTYPE|1619|CONST||RATATraverse
3066|FIELDNAMES|1619|CONST||OperatingLevelCode, RunNumber, and MethodTraversePointID
3067|FIELDNAME|1634|CONST||CalculatedVelocity
3068|KEY|1634|VALUE|1806|<RECORD IDENTIFIER>
3069|FIELDNAME|1635|CONST||OperatingLevelCode
3070|KEY|1635|CONST||this record
3071|LEVEL|563|VALUE|1304|OP_LEVEL_CD
3072|FIELDNAME|1636|CONST||RunNumber
3073|KEY|1636|CONST||this record
3074|VALUE|1636|CONST||reported
3075|MINVALUE|1636|CONST||1
3076|MAXVALUE|1636|CONST||99
3078|SYSTEM TYPE|1637|VALUE|258|SYS_TYPE_CD
3079|COMPONENT TYPE|1637|VALUE|480|COMPONENT_TYPE_CD
3080|TYPE|1637|VALUE|1859|
3081|FIELDNAME|1638|CONST||AverageVelcoityWithWallEffects
3082|KEY|1638|CONST||this record
3083|FIELDNAME|1639|CONST||AvgVelocityWithoutWallEffects
3084|KEY|1639|CONST||this record
3086|FIELDNAME|1640|CONST||CalculatedWAF
3087|KEY|1640|CONST||this record
3088|FIELDNAME|207|CONST||ComponentID
3089|KEY|207|VALUE|1145|<RECORD IDENTIFIER>
3090|FIELDNAME|887|CONST||ComponentID
3091|KEY|887|VALUE|1730|<RECORD IDENTIFIER>
3092|FIELDNAME|822|CONST||ComponentID
3093|KEY|822|VALUE|1597|<RECORD IDENTIFIER>
3094|FIELDNAME|478|CONST||MontoringSystemID
3095|KEY|478|VALUE|1269|<RECORD IDENTIFIER>
3096|FIELDNAME|1003|CONST||MonitoringSystemID
3097|KEY|1003|VALUE|1711|<RECORD IDENTIFIER>
3098|FIELDNAME|967|CONST||MonitoringSystemID
3099|KEY|967|VALUE|1647|<RECORD IDENTIFIER>
3100|KEY|528|VALUE|1293|<RECORD IDENTIFIER>
3102|METHOD|528|VALUE|1293|REF_METHOD_CD
3104|KEY|1398|VALUE|1293|<RECORD IDENTIFIER>
3105|KEY|1401|VALUE|1304|<RECORD IDENTIFIER>
3108|RECORDTYPE|1641|CONST||LinearityInjection
3109|FIELDNAMES|1641|CONST||GasLevelCode, InjectionDate, InjectionHour, and InjectionMinute
3124|FIELDNAME|530|CONST||AverageStackFlowRate
3125|LOCATIONID|1460|VALUE|1437|LOCATION_ID
3128|TESTTYPECODE|1460|VALUE|1437|TEST_TYPE_CD
3129|TESTNUMBER|1460|VALUE|1437|TEST_NUM
3130|LOCATIONID|1459|VALUE|1437|LOCATION_ID
3131|TESTTYPECODE|1459|VALUE|1437|TEST_TYPE_CD
3132|TESTNUMBER|1459|VALUE|1437|TEST_NUM
3133|FIELDNAME|1473|VALUE|1475|
3137|LOCATIONID|1473|VALUE|1474|LOCATION_ID
3138|TESTTYPECODE|1473|CONST||RATA
3139|TESTNUMBER|1473|VALUE|1474|TEST_NUM
3140|FIELDNAME|1667|CONST||ComponentID
3141|KEY|1667|VALUE|1597|<RECORD IDENTIFIER>
3142|FIELDNAME|1668|CONST||MonitoringSystemID
3143|KEY|1668|VALUE|1711|<RECORD IDENTIFIER>
3144|FIELDNAME|1669|CONST||MonitoringSystemID
3145|KEY|1669|VALUE|1647|<RECORD IDENTIFIER>
3146|FIELDNAME|1670|CONST||ComponentID
3147|KEY|1670|VALUE|1730|<RECORD IDENTIFIER>
3148|FIELDNAME|1671|CONST||ComponentID
3149|KEY|1671|VALUE|1145|<RECORD IDENTIFIER>
3150|FIELDNAME|1672|CONST||MonitoringSystemID
3151|KEY|1672|VALUE|1269|<RECORD IDENTIFIER>
3153|OPCODE|1676|VALUE|1942|
3154|FIELDNAME|1683|CONST||TestClaimCode
3155|KEY|1683|VALUE|1329|<RECORD IDENTIFIER>
3156|VALUE|1683|VALUE|1329|TEST_CLAIM_CD
3157|FIELDNAME|1685|CONST||EndDate
3158|KEY|1685|VALUE|1329|<RECORD IDENTIFIER>
3159|FIELDNAME|1684|CONST||BeginDate
3160|KEY|1684|VALUE|1329|<RECORD IDENTIFIER>
3161|DATE|1413|VALUE|1329|BEGIN_DATE
3162|DATE|1684|VALUE|1329|BEGIN_DATE
3163|RECORDTYPE|1686|CONST||Test Qualification
3164|FIELDNAMES|1686|CONST||TestClaimCode
3165|FIELDNAME|917|CONST||ComponentID
3166|KEY|917|VALUE|1963|<RECORD IDENTIFIER>
3168|TYPE|962|CONST||Offline Upscale
3169|TYPE|959|CONST||Online Zero
3170|VALUE|954|VALUE|1963|ONLINE_ZERO_CAL_ERROR
3171|VALUE|955|VALUE|1963|ONLINE_UPSCALE_CAL_ERROR
3172|VALUE|956|VALUE|1963|OFFLINE_ZERO_CAL_ERROR
3173|VALUE|957|VALUE|1963|OFFLINE_UPSCALE_CAL_ERROR
3174|TEST|1688|CONST||online offline calibration test
3175|KEY|1688|CONST||the online zero-level injection
3176|TEST|1690|CONST||online offline calibration test
3177|KEY|1690|CONST||the offline upscale injection
3178|TEST|925|CONST||online offline calibration test
3179|KEY|925|CONST||the offline zero-level injection
3180|TEST|1689|CONST||online offline calibration test
3181|KEY|1689|CONST||the online upscale injection
3182|DATEFIELD2|1698|CONST||BeginDate
3183|DATEFIELD1|1698|CONST||LoadAnalysisDate
3184|KEY|1698|VALUE|364|<RECORD IDENTIFIER>
3186|DATE|1698|VALUE|364|LOAD_ANALYSIS_DATE
3187|FIELDNAME|1698|CONST||LoadAnalysisDate
3188|VALUE|1701|VALUE|364|NORMAL_LEVEL_CD
3190|KEY|1701|VALUE|364|<RECORD IDENTIFIER>
3191|FIELDNAME|1700|CONST||LowerOperationBoundary
3192|KEY|1700|VALUE|364|<RECORD IDENTIFIER>
3193|FIELDNAME|1699|CONST||UpperOperationBoundary
3194|KEY|1699|VALUE|364|<RECORD IDENTIFIER>
3195|FIELDNAME|949|CONST||OfflineUpscaleReferenceValue
3196|VALUE|946|VALUE|1963|ONLINE_ZERO_REF_VALUE
3198|FIELDNAME|948|CONST||OfflineZeroReferenceValue
3199|KEY|948|VALUE|1963|<RECORD IDENTIFIER>
3201|FIELDNAME|950|CONST||OnlineZeroMeasuredValue
3203|KEY|949|VALUE|1963|<RECORD IDENTIFIER>
3204|LEVEL|928|CONST||Offline Zero
3205|VALUE|950|VALUE|1963|ONLINE_ZERO_MEASURED_VALUE
3206|LEVEL|1692|CONST||Offline Upscale
3207|KEY|1692|CONST||the test
3211|LEVEL|1691|CONST||Online Zero
3212|KEY|1691|CONST||the test
