check_catalog_param_id|check_catalog_id|check_param_id|check_param_usage_cd
10377|2126|2792|REQ
10378|2126|2793|REQ
10379|2092|2844|OUT
10380|2126|2844|REQ
10381|2112|2844|REQ
10383|1468|2845|REQ
10384|1468|2846|OUT
10385|2101|2228|REQ
10386|2112|2228|REQ
10387|2118|2228|REQ
10388|2119|2228|REQ
10389|2116|2228|REQ
10390|2120|2228|REQ
10391|2121|2228|REQ
10392|2122|2228|REQ
10393|2094|2228|REQ
10394|2092|2228|REQ
10395|2124|2764|REQ
10396|1815|2849|OUT
10397|2124|2228|REQ
10398|1815|2850|OUT
10399|1815|2847|REQ
10400|1815|1206|REQ
10402|821|2851|REQ
10403|821|2850|REQ
10404|814|2851|REQ
10405|814|2850|REQ
10406|1732|2851|REQ
10407|1732|2850|REQ
10408|2029|2851|REQ
10409|2029|2850|REQ
10410|535|2835|REQ
10411|535|2834|REQ
10412|821|2829|REQ
10414|814|2832|REQ
10416|1732|2829|REQ
10417|2029|2832|REQ
10418|2124|2838|REQ
10419|1815|2848|REQ
10420|1815|2839|OUT
10421|1815|2838|OUT
10422|1721|2852|OUT
10423|2129|2853|OUT
10424|2129|2699|REQ
10425|2129|2220|REQ
10426|2129|2709|REQ
10427|2129|2228|REQ
10429|2130|2700|REQ
10430|2130|2223|REQ
10432|2130|2228|REQ
10433|2130|2706|REQ
10434|2130|2854|OUT
10435|1815|2864|OUT
10436|2131|2249|REQ
10437|2131|2247|REQ
10438|2131|2701|REQ
10439|2131|2832|REQ
10440|2131|2707|REQ
10441|2131|2228|REQ
10442|1815|2865|REQ
10443|2131|2850|REQ
10444|2131|2864|REQ
10445|2131|2855|OUT
10446|2131|2863|OUT
10450|2131|2866|OUT
10451|2129|2740|REQ
10452|2130|2740|REQ
10453|2131|2740|REQ
10455|2133|2850|REQ
10457|2133|2864|REQ
10458|2133|1983|REQ
10459|2133|2705|REQ
10460|2133|2829|REQ
10462|2133|2710|REQ
10463|2133|2228|REQ
10465|2133|2221|REQ
10467|2134|2850|REQ
10469|2134|2864|REQ
10470|2134|2834|REQ
10472|2134|1997|REQ
10473|2134|2703|REQ
10474|2134|2711|REQ
10475|2134|2228|REQ
10480|2135|2850|REQ
10482|2135|2864|REQ
10483|2135|1996|REQ
10484|2135|2704|REQ
10485|2135|2852|REQ
10486|2135|2228|REQ
10489|2135|2835|REQ
10491|800|2222|REQ
10492|800|1915|REQ
10493|1973|2222|REQ
10495|2132|2222|REQ
10496|2132|2702|REQ
10497|2132|2704|REQ
10499|2132|2740|REQ
10500|2133|2740|REQ
10501|2134|2740|REQ
10502|2133|2857|OUT
10503|2133|2862|OUT
10504|2133|2867|OUT
10505|2134|2859|OUT
10506|2134|2860|OUT
10507|2134|2868|OUT
10508|2135|2858|OUT
10509|2135|2861|OUT
10510|2135|2869|OUT
10511|2135|2740|REQ
10512|2132|2856|OUT
10513|2132|2708|REQ
10514|2132|2228|REQ
10515|1574|2764|OPT
10516|537|2764|OPT
10517|706|2764|OPT
10518|537|2080|REQ
10519|538|2764|OPT
10522|538|2872|OUT
10523|538|2870|OPT
10524|800|2764|OPT
10526|807|2874|OUT
10527|975|2764|OPT
10528|996|2764|OPT
10529|807|2764|OPT
10530|815|1243|OUT
10531|2136|2775|REQ
10532|2136|2838|REQ
10533|2136|2228|REQ
10534|2137|2776|REQ
10535|2137|2775|REQ
10536|2124|2877|OUT
10537|2124|2878|OUT
10538|2137|2877|REQ
10539|2137|2878|REQ
10543|2137|1801|REQ
10544|1944|1243|REQ
10545|1574|2849|OPT
10546|1945|2849|OPT
10547|1957|2764|OPT
10548|1950|2764|OPT
10549|815|2080|OPT
10550|2137|2880|REQ
10551|2137|2881|REQ
10553|2137|1983|REQ
10554|2137|1987|REQ
10555|2137|2829|REQ
10556|2138|2598|REQ
10557|2138|862|REQ
10559|2138|2851|REQ
10560|2138|2880|REQ
10561|2138|2840|REQ
10562|2138|2833|REQ
10563|2138|2877|REQ
10564|2138|2878|REQ
10565|2138|2838|REQ
10566|2138|2881|REQ
10567|2138|2837|REQ
10568|2138|2836|REQ
10569|2138|2764|REQ
10570|2138|2600|REQ
10571|2138|2525|REQ
10572|2138|2590|OUT
10573|2124|2882|REQ
10574|2140|2839|REQ
10575|2140|2851|REQ
10577|2140|2590|REQ
10578|2140|1983|REQ
10579|2140|2829|REQ
10580|2140|2883|OUT
10581|2139|2851|REQ
10582|2139|2839|REQ
10583|2139|2598|REQ
10584|2139|2590|REQ
10585|2139|1987|REQ
10586|2139|1801|REQ
10587|1944|2480|REQ
10588|1941|868|REQ
10589|1942|1223|REQ
10590|1943|1264|REQ
10591|2142|2598|REQ
10592|2142|1994|REQ
10593|2142|2587|REQ
10594|2142|1801|REQ
10595|2141|2587|OUT
10596|2144|2589|OUT
10597|2146|2588|OUT
10598|2143|2598|REQ
10599|2143|1981|REQ
10600|2143|2589|REQ
10601|2143|1801|REQ
10602|2145|2598|REQ
10603|2145|2851|REQ
10604|2145|2839|REQ
10605|2145|2248|REQ
10606|2145|1801|REQ
10607|2145|2588|REQ
10608|2141|2598|REQ
10609|2141|2883|REQ
10610|2144|2598|REQ
10611|2144|2883|REQ
10612|2144|2525|REQ
10613|2141|2525|REQ
10615|2146|2598|REQ
10616|2146|2883|REQ
10617|2146|2525|REQ
10618|2141|2616|REQ
10619|2144|2618|REQ
10620|2146|2617|REQ
10621|2141|2590|REQ
10622|2144|2590|REQ
10623|2146|2590|REQ
10624|2124|2063|REQ
10625|2069|2884|OUT
10626|2141|1993|REQ
10627|2144|1982|REQ
10628|2146|2247|REQ
10629|2146|2832|REQ
10630|2146|2851|REQ
10631|2146|2839|REQ
10632|1702|2886|OUT
10633|1702|2885|OUT
10634|1702|2887|OUT
10635|535|2885|REQ
10636|535|2886|REQ
10637|535|2887|REQ
10638|1702|2888|REQ
10639|1702|2889|OUT
10640|1976|2890|OUT
10641|1979|2889|REQ
10642|1979|2890|REQ
10643|996|2875|OUT
10644|815|2764|REQ
10645|2042|2778|OUT
10646|1721|2886|REQ
10647|1721|2891|OUT
10648|1731|2851|OUT
10649|2147|2182|REQ
10650|2147|2183|REQ
10651|2147|2184|REQ
10652|2147|2188|REQ
10653|2147|1792|REQ
10654|2147|531|REQ
10655|2147|508|REQ
10656|2147|2892|REQ
10657|2148|2733|OUT
10658|2148|2809|REQ
10659|2148|2810|REQ
10661|2148|2727|REQ
10662|2148|1877|REQ
10663|2148|2724|REQ
10664|2148|3430|REQ
10665|2148|2574|REQ
10666|2148|2723|REQ
10667|2148|2731|REQ
10668|2148|2822|REQ
10669|2148|2823|REQ
10672|1581|2762|OUT
10673|2037|2762|REQ
10674|2037|2569|REQ
10675|2037|2563|REQ
10676|2037|2544|REQ
10678|2148|2779|REQ
10679|2042|2850|REQ
10680|2082|2850|REQ
10681|2109|2897|OUT
10682|2109|2898|OUT
10683|1815|2899|REQ
10684|1815|2900|REQ
10685|2075|2228|REQ
10686|2041|3430|REQ
10687|2082|3430|REQ
10688|2042|2724|REQ
10689|2085|2901|OUT
10690|2109|2724|REQ
10691|2109|969|REQ
10692|2084|2903|REQ
10693|2092|2063|REQ
10699|2112|2063|REQ
10700|2116|2063|REQ
10701|2118|2063|REQ
10702|2119|2063|REQ
10703|2120|2063|REQ
10704|2121|2063|REQ
10705|2122|2063|REQ
10706|2123|2063|REQ
10707|2101|2063|REQ
10709|2123|2228|REQ
10710|2092|2224|REQ
10711|2092|1876|REQ
10712|2118|2238|REQ
10713|2119|2238|REQ
10714|2120|2238|REQ
10715|2121|2238|REQ
10716|2122|2238|REQ
10717|2123|2238|REQ
10718|2099|2238|REQ
10719|2104|2238|REQ
10720|2116|2238|REQ
10721|2112|2238|REQ
10722|2118|2229|REQ
10723|2119|2229|REQ
10724|2120|2229|REQ
10725|2121|2229|REQ
10726|2122|2229|REQ
10727|2123|2229|REQ
10728|2099|2229|REQ
10729|814|2253|REQ
10730|2029|2253|REQ
10731|2114|2238|REQ
10732|2115|2238|REQ
10733|142|453|REQ
10734|2082|2886|REQ
10735|2112|2799|OPT
10736|2029|2232|REQ
10737|2029|2695|REQ
10738|2108|2793|OPT
10739|2150|2775|REQ
10740|2150|2228|REQ
10741|2113|2238|REQ
10742|1690|1979|REQ
10743|1689|1979|REQ
10744|2121|2801|REQ
10746|2093|345|OPT
10747|1730|2705|REQ
10748|1730|2701|REQ
10749|2096|345|OPT
10751|2132|2705|REQ
10752|2132|2701|REQ
10753|1730|2839|REQ
10754|1387|1881|REQ
10757|1581|2908|OUT
10758|2132|2219|REQ
10761|2131|2219|REQ
10762|2133|2219|REQ
10763|2134|2219|REQ
10764|2135|2219|REQ
10765|2072|2909|OUT
10766|2072|2910|OUT
10767|2072|2911|OUT
10769|2072|2913|OUT
10770|2072|2914|REQ
10771|2072|1011|REQ
10772|2072|1012|REQ
10773|2072|2886|REQ
10774|2072|1007|REQ
10777|2072|2451|REQ
10779|10|2917|REQ
10780|273|2917|REQ
10781|2152|2917|OUT
10782|16|2917|REQ
10783|34|2917|REQ
10784|593|2917|REQ
10785|1387|2917|REQ
10786|863|2917|REQ
10787|866|2917|REQ
10788|1012|2917|REQ
10789|1046|2917|REQ
10790|1071|2917|REQ
10791|1138|2917|REQ
10792|1193|2917|REQ
10793|1275|2917|REQ
10794|1531|2917|REQ
10795|1534|2917|REQ
10796|1352|2917|REQ
10799|2109|2733|REQ
10800|2138|2899|REQ
10801|2082|2919|OUT
10802|2109|2919|REQ
10803|2109|2731|REQ
10804|2110|2793|OPT
10805|2140|2920|REQ
10806|2112|2921|OUT
10807|2114|2921|REQ
10808|2113|2921|REQ
10809|2115|2921|REQ
10810|2042|2723|REQ
10811|2042|2822|REQ
10812|2042|2823|REQ
10814|684|1087|REQ
10815|684|1825|REQ
10816|1702|2880|OUT
10817|1702|2881|OUT
10818|676|1088|REQ
10819|676|1825|REQ
10820|1809|2909|OPT
10821|1809|2912|OPT
10822|2072|1941|OPT
10823|2072|1942|REQ
10824|2072|2581|OPT
10827|2154|2922|REQ
10828|2155|2922|REQ
10829|2153|2922|REQ
10830|2153|2923|REQ
10831|183|319|REQ
10832|1363|859|REQ
10833|2147|859|REQ
10834|2147|2063|REQ
10835|34|402|REQ
10836|491|1328|REQ
10837|491|376|REQ
10838|491|700|REQ
10841|2157|2770|REQ
10842|2157|2841|REQ
10843|2157|2793|REQ
10846|2157|2792|REQ
10847|2092|2924|OUT
10848|2112|2924|REQ
10849|2099|2924|REQ
10850|2157|384|REQ
10851|2092|2925|OUT
10852|2112|2925|REQ
10853|1721|2764|REQ
10854|1722|2764|REQ
10855|2137|2221|REQ
10856|2123|2843|REQ
10857|2116|2229|REQ
10858|2116|2925|REQ
10859|2116|2924|REQ
10860|1730|2247|REQ
10861|2123|2740|REQ
10862|2123|2802|REQ
10863|2158|1878|REQ
10865|2158|2254|REQ
10866|2159|2927|REQ
10868|2159|2928|OUT
10869|2159|2929|OUT
10870|2159|2926|REQ
10871|2160|2930|OUT
10874|2160|2929|REQ
10875|2160|2928|REQ
10876|2160|1877|REQ
10877|240|765|REQ
10878|1955|765|REQ
10879|2015|2647|REQ
10881|1815|2935|OUT
10882|1718|2935|REQ
10883|1719|2935|REQ
10884|1720|2935|REQ
10885|1730|2935|REQ
10886|1814|2935|REQ
10888|2037|2727|OUT
10889|2038|2727|REQ
10892|535|2764|REQ
10893|2072|2912|REQ
10895|2161|307|REQ
10896|2161|848|REQ
10897|2161|849|REQ
10898|2161|1022|REQ
10899|2161|384|REQ
10901|2161|2936|OUT
10902|2161|2937|OUT
10903|2162|290|REQ
10904|2162|291|REQ
10905|2162|403|REQ
10907|2162|404|REQ
10909|2162|402|REQ
10910|2162|1331|REQ
10913|2164|2938|REQ
10914|2164|328|REQ
10915|2164|1540|REQ
10916|2164|1539|REQ
10917|2164|1538|REQ
10919|2164|1548|REQ
10920|2165|492|REQ
10921|2165|501|REQ
10922|2166|2939|REQ
10923|2175|492|REQ
10924|2176|2939|REQ
10925|2177|492|REQ
10926|2166|2951|OUT
10927|2166|2945|OUT
10928|2166|2946|OUT
10929|2166|2947|OUT
10930|2166|2948|OUT
10931|2166|2942|REQ
10932|2167|2939|REQ
10933|2167|2949|OUT
10934|2168|2939|REQ
10935|2168|2950|OUT
10936|2169|2939|REQ
10937|2169|2943|OUT
10938|2170|2939|REQ
10939|2170|2944|OUT
10940|2171|2939|REQ
10941|2171|2943|REQ
10942|2171|2944|REQ
10943|2171|2949|REQ
10944|2171|2950|REQ
10945|2171|2942|OUT
10946|2172|2939|REQ
10947|2172|2940|REQ
10948|2172|2941|OUT
10949|2173|2939|REQ
10951|2172|2953|REQ
10952|2173|2941|REQ
10953|2174|1200|REQ
10954|2174|524|REQ
10955|2174|525|REQ
10956|2174|526|REQ
10957|2174|527|REQ
10958|2174|2942|REQ
10959|2174|2945|REQ
10960|2174|2946|REQ
10961|2174|2947|REQ
10962|2174|2948|REQ
10963|2174|2939|REQ
10964|2178|2939|REQ
10965|2178|492|REQ
10967|2175|2954|REQ
10968|2175|2917|REQ
10970|2177|2954|REQ
10971|2175|1200|REQ
10972|2175|524|REQ
10973|2175|525|REQ
10974|2175|526|REQ
10975|2175|527|REQ
10976|2177|1200|REQ
10977|2177|524|REQ
10978|2177|525|REQ
10979|2177|526|REQ
10980|2177|527|REQ
10981|2176|2955|REQ
10982|2179|2956|REQ
10983|2179|2957|OUT
10984|2180|2956|REQ
10985|2180|2962|OUT
10986|2181|2956|REQ
10987|2181|2959|OUT
10988|2182|2956|REQ
10989|2182|2959|REQ
10990|2182|2962|REQ
10991|2182|2958|OUT
10992|2179|2960|OUT
10993|2179|2961|OUT
10994|2179|2958|REQ
10995|2183|2956|REQ
10996|2183|2958|REQ
10997|2183|2960|REQ
10998|2183|2961|REQ
10999|2183|2942|REQ
11000|2183|2945|REQ
11001|2183|2947|REQ
11002|2184|2939|REQ
11003|2184|2963|REQ
11004|2184|2942|REQ
11005|2185|2956|REQ
11006|2185|2964|REQ
11007|2186|2956|REQ
11008|2186|2939|REQ
11009|2187|2956|REQ
11010|2072|2716|REQ
11011|2188|1488|REQ
11012|2188|2965|REQ
11013|2189|1492|REQ
11014|2189|2966|REQ
11015|2164|2965|REQ
11016|2191|2965|REQ
11017|2190|2981|REQ
11018|2191|384|REQ
11019|2191|1488|REQ
11022|435|2967|REQ
11023|444|2967|REQ
11024|445|2967|REQ
11025|447|2967|REQ
11026|794|2967|REQ
11027|207|2967|REQ
11028|1513|2967|OUT
11029|2202|2981|REQ
11030|2202|1396|REQ
11031|2202|1572|REQ
11032|2202|1573|REQ
11033|2202|2977|REQ
11034|2202|2974|REQ
11035|2202|2975|REQ
11036|2202|2976|REQ
11037|2201|2981|REQ
11038|2201|1397|REQ
11039|2201|1575|REQ
11040|2201|1574|REQ
11041|2201|2977|REQ
11042|2201|2971|REQ
11043|2201|2972|REQ
11044|2201|2973|REQ
11046|2215|365|REQ
11058|2220|2980|REQ
11061|2205|2981|REQ
11062|2205|1576|REQ
11063|2205|2970|REQ
11064|2198|2981|REQ
11065|2198|2969|REQ
11066|2198|2977|OUT
11067|2198|2971|OUT
11068|2198|2972|OUT
11069|2198|2973|OUT
11070|2198|2974|OUT
11071|2198|2975|OUT
11072|2198|2976|OUT
11073|2199|2981|REQ
11074|2200|2981|REQ
11075|2196|2981|REQ
11076|2196|1160|REQ
11077|2197|2981|REQ
11078|2197|2970|REQ
11079|2197|1396|REQ
11080|2197|1572|REQ
11081|2197|1573|REQ
11082|2197|1331|REQ
11083|2197|2985|OUT
11084|2206|2981|REQ
11085|2206|2979|REQ
11086|2207|2980|REQ
11087|2208|2980|REQ
11088|2209|2980|REQ
11092|2211|2980|REQ
11094|2211|3036|REQ
11095|2212|2981|REQ
11096|2212|1380|REQ
11097|2212|1860|REQ
11098|2213|2980|REQ
11099|2213|2969|REQ
11100|2216|3030|REQ
11101|2216|1510|REQ
11102|2221|3030|REQ
11103|2221|3032|REQ
11104|2221|1576|REQ
11105|2221|384|REQ
11106|2221|1489|REQ
11107|2222|3030|REQ
11108|2222|3032|REQ
11109|2223|2981|REQ
11110|2224|3030|REQ
11111|2225|2981|REQ
11112|2226|2980|REQ
11113|2227|2980|REQ
11115|2228|2980|REQ
11116|2228|2981|REQ
11117|2227|3030|REQ
11118|2226|3030|REQ
11119|2230|2981|REQ
11126|2230|3041|REQ
11129|2232|3030|REQ
11130|2232|2987|REQ
11132|2214|2981|REQ
11133|2214|340|REQ
11138|2233|2981|REQ
11139|2233|3039|REQ
11140|2233|2978|REQ
11141|2230|531|REQ
11144|1964|2912|REQ
11145|2234|2991|OUT
11146|2234|2980|REQ
11147|2228|2991|REQ
11152|2235|326|REQ
11153|2207|2993|OUT
11154|2208|2993|REQ
11156|486|1563|REQ
11158|190|2917|REQ
11159|455|1476|REQ
11160|2238|969|REQ
11162|2160|2926|REQ
11163|2160|2927|REQ
11178|2237|2926|REQ
11179|2237|2930|REQ
11180|2237|2927|REQ
11181|2237|2929|REQ
11182|2237|2850|REQ
11183|2237|2259|REQ
11184|2237|2886|REQ
11186|2237|2740|REQ
11187|2237|1996|REQ
11188|2238|2997|OUT
11189|2238|2998|OUT
11190|2238|2926|REQ
11191|2238|2929|REQ
11193|2238|2930|REQ
11194|2238|2927|REQ
11195|2238|2928|REQ
11196|2124|2252|REQ
11197|2158|3511|REQ
11198|2159|3430|REQ
11199|2160|3430|REQ
11201|2237|3430|REQ
11202|2238|3430|REQ
11204|2158|3000|OUT
11205|2158|2080|REQ
11206|2158|1676|REQ
11207|2158|3008|REQ
11208|2158|2231|REQ
11209|834|1476|REQ
11210|502|1476|REQ
11211|1546|1476|REQ
11212|874|1476|REQ
11213|2241|2926|REQ
11214|2241|2930|REQ
11215|2241|2928|REQ
11216|2241|2850|REQ
11217|2241|3430|REQ
11218|2241|1878|REQ
11219|2241|2228|REQ
11222|2241|1877|REQ
11223|2241|2740|REQ
11224|2241|1996|REQ
11225|2239|2926|REQ
11226|2239|2930|REQ
11227|2239|2928|REQ
11229|2239|3430|REQ
11230|2239|1877|REQ
11231|2239|3003|OUT
11232|2240|2926|REQ
11236|2240|3002|OUT
11237|2240|3001|OUT
11238|2240|3004|OUT
11239|2240|3005|OUT
11241|2240|3000|REQ
11242|2240|2928|REQ
11243|2240|2850|REQ
11244|2240|3430|REQ
11245|2240|2927|REQ
11246|2240|1877|REQ
11248|2241|2995|OUT
11249|2238|2995|OPT
11250|2240|3003|OPT
11251|1690|1476|REQ
11252|1689|1476|REQ
11253|925|1476|REQ
11254|1688|1476|REQ
11255|2063|1476|REQ
11256|2062|1476|REQ
11259|2237|2996|OUT
11260|2237|3003|REQ
11261|2240|2996|REQ
11264|2158|2926|REQ
11265|2159|3000|OPT
11266|2243|1437|REQ
11267|2163|3007|REQ
11269|2138|2253|REQ
11270|2139|2253|REQ
11271|2158|2228|REQ
11273|2037|2926|REQ
11274|2037|3009|REQ
11275|2037|2999|REQ
11276|1581|2926|OUT
11277|1581|2999|OUT
11278|1581|3009|OUT
11280|2037|2546|OPT
11281|2037|2548|OPT
11282|2037|2549|OPT
11283|2037|2578|OPT
11284|1911|2998|OPT
11286|1911|3010|REQ
11287|1581|3010|OUT
11289|1802|2998|OPT
11291|803|3009|REQ
11292|1964|3009|REQ
11293|1964|3010|REQ
11294|1964|2999|REQ
11295|1968|2999|REQ
11296|1968|3009|REQ
11297|1938|3009|REQ
11298|1938|2999|REQ
11299|1802|2926|REQ
11300|1802|3010|REQ
11301|1973|3009|REQ
11302|1973|2202|OPT
11303|1971|3009|REQ
11305|2238|3010|REQ
11306|2238|3000|REQ
11307|2238|3004|OPT
11308|2238|3002|OPT
11309|2238|3005|OPT
11310|2238|2996|OPT
11311|2072|3011|OUT
11312|2042|3012|OUT
11313|2082|3012|REQ
11314|2109|3012|REQ
11315|1762|2780|REQ
11316|184|340|REQ
11321|2245|3014|REQ
11322|2245|3016|OUT
11323|2245|3017|OUT
11324|2245|3018|OUT
11325|2246|3014|REQ
11326|2246|1160|REQ
11327|2247|3014|REQ
11328|2247|3019|REQ
11329|2247|1331|REQ
11330|2247|1396|REQ
11331|2247|1572|REQ
11332|2247|1573|REQ
11333|2247|3020|OUT
11334|2248|3014|REQ
11335|2248|3019|REQ
11336|2248|1331|REQ
11337|2248|1576|REQ
11338|2250|3015|REQ
11339|2251|3014|REQ
11340|2251|1380|REQ
11341|2252|3021|REQ
11342|2252|3015|REQ
11343|2250|3016|REQ
11344|2250|3018|REQ
11345|2253|3014|REQ
11346|2253|3016|REQ
11347|2257|3015|REQ
11348|2258|3015|REQ
11349|2258|3017|REQ
11350|2254|3014|REQ
11351|2255|3014|REQ
11352|2255|3016|REQ
11353|2255|3017|REQ
11354|2255|3022|OUT
11355|2259|3023|OUT
11356|2259|3014|REQ
11357|2259|3016|REQ
11358|2259|1690|REQ
11359|2256|3014|REQ
11360|2256|3022|REQ
11361|2256|3016|REQ
11362|2256|3023|REQ
11363|2256|3024|OUT
11364|2262|3014|REQ
11365|2261|3014|REQ
11367|2259|1396|REQ
11368|2259|1572|REQ
11369|2259|1573|REQ
11370|2263|3014|REQ
11371|2263|3018|REQ
11372|2256|1476|REQ
11374|2256|3025|REQ
11375|2245|3025|OUT
11376|2255|1476|REQ
11377|2264|3014|REQ
11378|2264|3025|REQ
11379|2264|1927|REQ
11380|2265|3014|REQ
11381|2265|3026|OUT
11382|2266|3014|REQ
11383|2251|1860|REQ
11384|2250|3027|OUT
11385|2252|3027|REQ
11386|2264|3024|OPT
11388|1387|859|REQ
11389|640|1661|OPT
11391|2037|3010|REQ
11392|2172|492|REQ
11393|2208|3029|OUT
11394|2215|3029|REQ
11395|2215|2980|REQ
11402|2268|3036|OUT
11403|2268|2979|OUT
11404|2268|2987|OUT
11405|2268|3030|REQ
11406|2221|3031|OUT
11407|2215|3031|REQ
11408|2269|2981|REQ
11409|2269|3033|REQ
11410|2270|2981|REQ
11411|2195|3034|OUT
11412|2271|3030|REQ
11413|2271|384|REQ
11414|2271|3034|REQ
11415|2271|3035|REQ
11416|2072|1997|REQ
11417|2195|2978|OUT
11419|2273|3030|REQ
11420|2273|2986|REQ
11421|2273|3036|REQ
11422|2273|2978|REQ
11423|2206|2986|OUT
11424|2206|3036|REQ
11425|2268|2968|OUT
11426|2268|3037|OUT
11427|2268|3038|OUT
11432|2214|1396|REQ
11433|2214|1572|REQ
11434|2162|328|REQ
11435|2235|658|REQ
11436|267|658|REQ
11437|2269|2978|REQ
11438|2269|384|REQ
11439|2269|3039|OUT
11440|2274|2981|REQ
11441|2274|3040|REQ
11442|2233|3041|OUT
11443|2230|3040|OUT
11444|2233|1690|REQ
11445|2233|1331|REQ
11446|2230|1396|REQ
11447|2214|3042|OUT
11448|2233|1396|REQ
11449|2233|1572|REQ
11450|2233|328|REQ
11451|2274|3042|OPT
11455|2230|1572|REQ
11472|2275|3030|REQ
11473|2275|3043|REQ
11474|2278|2980|REQ
11475|2278|2968|REQ
11476|2278|3037|REQ
11477|2278|3038|REQ
11478|2278|3029|REQ
11479|2278|2987|REQ
11480|2278|2979|REQ
11481|2269|1331|REQ
11482|2274|3044|OUT
11483|2274|3045|REQ
11484|2274|1699|REQ
11485|2274|1672|REQ
11486|2274|1331|REQ
11487|2274|1022|REQ
11488|2274|3046|REQ
11489|2237|3013|OUT
11490|2241|3013|REQ
11491|2238|3013|REQ
11503|26|265|REQ
11505|2037|2568|REQ
11506|2241|3002|OPT
11507|2241|3001|OPT
11509|2279|326|REQ
11512|2279|658|REQ
11513|2279|419|REQ
11514|2279|659|REQ
11515|2279|660|REQ
11516|2279|661|REQ
11517|2279|662|REQ
11518|2279|328|REQ
11519|2280|2980|REQ
11520|1987|2671|REQ
11521|1987|3057|OUT
11522|1986|2671|REQ
11523|1986|3056|OUT
11524|1998|3057|OPT
11525|1998|3056|OPT
11526|1998|2646|REQ
11527|1986|2080|REQ
11528|1987|2080|REQ
11529|1986|2666|REQ
11530|1987|2666|REQ
11533|1983|3058|OUT
11535|2281|1011|REQ
11536|2281|1012|REQ
11537|1955|1661|REQ
11538|1997|3056|OPT
11539|1997|3057|OPT
11540|1967|3009|REQ
11541|2286|2182|REQ
11542|2286|3059|REQ
11543|2286|3060|REQ
11546|2286|2187|REQ
11547|2286|3061|OUT
11548|2130|2839|REQ
11549|2131|2839|REQ
11550|2131|2838|REQ
11551|245|668|REQ
11552|53|3062|OUT
11553|53|3063|OUT
11554|53|3256|REQ
11555|53|859|REQ
11556|2289|2839|REQ
11557|2289|2764|REQ
11558|2289|2838|REQ
11559|2289|2228|REQ
11560|2289|2900|REQ
11561|2289|2848|REQ
11562|2289|3065|REQ
11563|2289|3066|OUT
11564|1783|3067|OUT
11565|2286|3067|REQ
11566|1983|3068|OUT
11567|2281|3069|OUT
11568|2281|3070|OUT
11569|2281|3071|OUT
11570|2281|3072|REQ
11571|2281|3073|REQ
11572|2282|3074|OUT
11573|2282|3069|REQ
11574|2282|1877|REQ
11575|2282|1011|REQ
11576|2282|1012|REQ
11577|2282|3073|REQ
11578|2282|3071|REQ
11579|2283|3075|OUT
11580|2283|3069|REQ
11581|2283|3076|REQ
11582|2283|1011|REQ
11583|2283|3073|REQ
11584|2283|3071|REQ
11585|2283|3072|REQ
11586|2283|3058|REQ
11587|2283|3077|REQ
11588|2283|3074|REQ
11589|2287|3078|OUT
11590|2287|3079|OUT
11591|2287|3075|REQ
11592|2287|3076|REQ
11593|2287|3073|REQ
11594|2287|1011|REQ
11595|2287|3071|REQ
11596|2287|3069|REQ
11597|2287|2646|REQ
11598|2287|2740|REQ
11599|2288|3069|REQ
11600|2288|3071|REQ
11602|2288|1011|REQ
11603|2288|1012|REQ
11604|2288|3078|REQ
11605|2288|3075|REQ
11606|2288|3079|REQ
11607|2288|2646|REQ
11608|2288|2740|REQ
11609|2288|3080|OUT
11610|2288|1878|REQ
11611|2288|3070|REQ
11612|2290|3081|OUT
11613|2290|3073|REQ
11614|2291|3082|OUT
11615|2291|3083|OUT
11616|2291|3081|REQ
11617|2291|1011|REQ
11618|2291|1012|REQ
11619|2291|3073|REQ
11620|2291|3077|REQ
11621|2292|3084|OUT
11622|2292|3082|REQ
11623|2292|3073|REQ
11624|2292|1877|REQ
11625|2292|1011|REQ
11626|2292|1012|REQ
11627|2292|3083|REQ
11628|2293|3085|OUT
11629|2293|3082|REQ
11630|2293|3076|REQ
11631|2293|3073|REQ
11632|2293|1011|REQ
11633|2293|3083|REQ
11634|2293|3058|REQ
11635|2293|3077|REQ
11636|2293|3072|REQ
11637|2293|3084|REQ
11638|2294|3086|OUT
11639|2294|3087|OUT
11640|2294|3085|REQ
11641|2294|3076|REQ
11642|2294|3073|REQ
11643|2294|1011|REQ
11644|2294|3083|REQ
11645|2294|3082|REQ
11646|2294|2646|REQ
11647|2294|2740|REQ
11648|2295|3088|OUT
11649|2295|3082|REQ
11650|2295|3083|REQ
11653|2295|1011|REQ
11654|2295|3086|REQ
11655|2295|3085|REQ
11656|2295|3087|REQ
11657|2295|2646|REQ
11659|2296|3069|REQ
11660|2296|3068|REQ
11661|2296|3082|REQ
11662|2296|3080|REQ
11663|2296|3088|REQ
11664|2152|3089|REQ
11665|1718|1996|REQ
11666|1719|1996|REQ
11667|1720|1996|REQ
11668|1814|1996|REQ
11669|2163|539|REQ
11670|1815|3090|OUT
11673|535|3090|REQ
11675|535|2229|REQ
11676|535|2253|REQ
11677|1815|3091|REQ
11678|2042|1997|REQ
11679|2241|1997|REQ
11680|2124|3092|REQ
11681|1986|2664|REQ
11682|1822|1673|REQ
11683|1822|1700|REQ
11684|2240|1997|REQ
11685|2240|2740|REQ
11686|2240|3013|REQ
11687|2296|3081|REQ
11688|2295|3081|REQ
11689|2293|3081|REQ
